Profile Cohort,PROFILE_GENDER_DESC,PROFILE_RESIDENCE_DESC,Years to Graduation,Admit Group,College,AwC,Ethnicity,YR4Code,YR4NUM,YR5Code,YR5NUM,YR6Code,YR6NUM,YRallCode,YRallNUM,Grad Semester1,DEGREE_DESC,Overall College,MAJOR_DESC,HONOR_DESC,Change College,Change Major,PROFILE_ADMISSIONS_POPULATION,PROFILE_COLLEGE_DESC,PROFILE_MAJOR_DESC,PROFILE_HIGH_SCHOOL_PERCENTILE,SCHOOL_SIZE,MAX(M),MAX(CR),MAX(W),MAX(M+CR),MAX(Total),CoreGPA,Round(CoreGPA),EnglGPA,Round(EnglGPA),MthGPA,Round(MthGPA),LabGPA,Round(LabGPA),FL-Subj,FL-GPA,Round(FL-GPA),AP CALC AB Score,AP CALC ABsub Score,AP CALC BC Score,AP CHEM Score,AP PHYS B Score,AP PHYS Celec Score,AP PHYS Cmech Score
200610.0,Male,Resident,5.0,I,3.0,13.0,HY,NNN,130.0,GNN,131.0,GNN,131.0,GNN,131.0,201010.0,BS,College of Engineering,BME - Biomedical Engineering,,NO,NO,B,College of Engineering,Biomedical Engineering,63.0,187.0,800.0,770.0,,1570.0,,,,3.3,3.3,3.3,3.3,3.3,3.3,FREN,3.7,3.7,,,,,,,
200610.0,Male,Resident,5.0,I,8.0,18.0,HY,NYY,180.0,GYY,181.0,GYY,181.0,GYY,181.0,201020.0,BS,College of Science,MATH - Mathematics,,YES,YES,B,College of Engineering,First Year Engineering,72.0,418.0,800.0,720.0,,1520.0,,,,3.0,3.0,3.3,3.3,3.0,3.0,SPAN,3.0,3.0,,,,,,,
200510.0,Male,Non-Resident,6.0,I,3.0,13.0,HY,NNN,130.0,NNN,130.0,GNN,131.0,GNN,131.0,201010.0,BS,College of Engineering,ECEB - Electrical Engineering,,NO,NO,B,College of Engineering,Electrical Engineering,98.0,505.0,800.0,760.0,,1560.0,,,,4.0,4.0,4.0,4.0,4.0,4.0,SPAN,4.0,4.0,,,,,,,
200510.0,Male,Resident,6.0,I,6.0,16.0,HY,NYY,160.0,NYY,160.0,GYY,161.0,GYY,161.0,201020.0,BS,School of Management,ACCT - Accounting,With Highest Distinction,YES,YES,B,College of Engineering,First Year Engineering,99.0,227.0,800.0,770.0,,1570.0,,,,4.0,4.0,4.0,4.0,4.0,4.0,SPAN,4.0,4.0,,,,,,,
200310.0,Female,Non-Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200620.0,BS,College of Health & Human Sci,HTMT - Hospitality & Tourism Mgmt,,NO,NO,B,College of Health & Human Sci,Hospitality & Tourism Mgmt,,,320.0,330.0,,650.0,,,,4.0,4.0,4.0,4.0,4.0,4.0,SPAN,4.0,4.0,,,,,,,
200710.0,Female,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Movement & Sport Sciences,,,330.0,400.0,450.0,730.0,1180.0,,,2.7,2.7,2.0,2.0,1.7,1.7,,,,,,,,,,
200710.0,Female,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Pre Athletic Training,,,360.0,440.0,500.0,800.0,1300.0,,,2.3,2.3,2.0,2.0,2.3,2.3,SPAN,3.0,3.0,,,,,,,
200710.0,Female,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Psychology,,,380.0,410.0,540.0,790.0,1330.0,,,3.3,3.3,3.0,3.0,3.0,3.0,SPAN,3.3,3.3,,,,,,,
200410.0,Male,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Psychology,81.0,180.0,420.0,470.0,,890.0,,,,4.0,4.0,3.3,3.3,3.7,3.7,SPAN,4.0,4.0,,,,,,,
200410.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Apparel Design & Tech,44.0,695.0,420.0,510.0,,930.0,,,,3.3,3.3,2.3,2.3,2.0,2.0,FREN,3.7,3.7,,,,,,,
200710.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Psychology,41.0,51.0,420.0,400.0,470.0,820.0,1290.0,,,3.3,3.3,3.0,3.0,2.7,2.7,SPAN,3.3,3.3,,,,,,,
200410.0,Female,Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200720.0,BA,College of Health & Human Sci,PSY - Psychology,,NO,NO,B,College of Health & Human Sci,Psychology,,,420.0,550.0,,970.0,,,,2.7,2.7,1.3,1.3,2.3,2.3,SPAN,3.3,3.3,,,,,,,
200410.0,Female,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,"Nutrition, Fitness & Health",42.0,94.0,430.0,410.0,,840.0,,,,3.7,3.7,3.7,3.7,3.0,3.0,SPAN,3.3,3.3,,,,,,,
200610.0,Female,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Psychology,23.0,344.0,430.0,470.0,,900.0,,,,2.3,2.3,1.3,1.3,2.0,2.0,SPAN,3.0,3.0,,,,,,,
200310.0,Female,Non-Resident,4.0,I,4.0,14.0,HY,GNY,141.0,GNY,141.0,GNY,141.0,GNY,141.0,200610.0,BA,College of Health & Human Sci,PSY - Psychology,,NO,YES,B,College of Health & Human Sci,Unspecified,,,430.0,380.0,,810.0,,,,3.7,3.7,2.3,2.3,2.7,2.7,SPAN,4.0,4.0,,,,,,,
200410.0,Female,Resident,4.0,I,5.0,15.0,HY,GNY,151.0,GNY,151.0,GNY,151.0,GNY,151.0,200720.0,BA,College of Liberal Arts,SPNS - Spanish,,NO,YES,B,College of Health & Human Sci,Psychology,89.0,427.0,430.0,550.0,,980.0,,,,4.0,4.0,1.7,1.7,3.0,3.0,SPAN,4.0,4.0,,,,,,,
200610.0,Female,Non-Resident,4.0,I,5.0,15.0,HY,GYY,151.0,GYY,151.0,GYY,151.0,GYY,151.0,200920.0,BA,College of Liberal Arts,COMC - Mass Communication,,YES,YES,B,College of Health & Human Sci,Psychology,,,430.0,490.0,,920.0,,,,2.0,2.0,2.0,2.0,1.3,1.3,SPAN,3.3,3.3,,,,,,,
200510.0,Female,Resident,5.0,I,5.0,15.0,HY,NNN,150.0,GNN,151.0,GNN,151.0,GNN,151.0,200930.0,BS,College of Liberal Arts,ATHL - Athletic Training,,NO,NO,B,College of Health & Human Sci,Pre Athletic Training,92.0,,430.0,450.0,,880.0,,,,3.0,3.0,3.0,3.0,2.3,2.3,SPAN,3.7,3.7,,,,,,,
200310.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Hospitality & Tourism Mgmt,57.0,227.0,440.0,500.0,,940.0,,,,3.0,3.0,2.0,2.0,2.3,2.3,SPAN,2.7,2.7,,,,,,,
200510.0,Female,Non-Resident,4.0,I,5.0,15.0,HY,GNY,151.0,GNY,151.0,GNY,151.0,GNY,151.0,200820.0,BA,College of Liberal Arts,HIST - History,,NO,YES,B,College of Health & Human Sci,Psychology,,,440.0,540.0,,980.0,,,,2.7,2.7,2.0,2.0,3.0,3.0,SPAN,3.3,3.3,,,,,,,
200310.0,Male,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Pre Pharmacy,65.0,212.0,450.0,420.0,,870.0,,,,2.3,2.3,2.3,2.3,2.7,2.7,SPAN,3.0,3.0,,,,,,,
200410.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Pre Pharmacy,96.0,126.0,450.0,520.0,,970.0,,,,4.0,4.0,4.0,4.0,4.0,4.0,SPAN,4.0,4.0,,,,,,,
200610.0,Male,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Psychology,25.0,537.0,450.0,450.0,,900.0,,,,2.0,2.0,2.0,2.0,2.7,2.7,SPAN,1.3,1.3,,,,,,,
200310.0,Female,Non-Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200630.0,BS,College of Health & Human Sci,GNHS - General Health Sciences,,NO,NO,B,College of Health & Human Sci,General Health Sciences,88.0,793.0,450.0,550.0,,1000.0,,,,3.7,3.7,3.3,3.3,3.3,3.3,SPAN,3.3,3.3,,,,,,,
200710.0,Female,Non-Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,201020.0,BS,College of Health & Human Sci,HTMT - Hospitality & Tourism Mgmt,,NO,NO,B,College of Health & Human Sci,Hospitality & Tourism Mgmt,31.0,701.0,450.0,530.0,,980.0,,,,2.3,2.3,3.3,3.3,2.7,2.7,SPAN,2.3,2.3,,,,,,,
200210.0,Female,Resident,5.0,I,5.0,15.0,HY,NYY,150.0,GYY,151.0,GYY,151.0,GYY,151.0,200620.0,BA,College of Liberal Arts,HLTH - Health Promotion,,YES,YES,B,College of Health & Human Sci,Pre Pharmacy,98.0,82.0,450.0,420.0,,870.0,,,,4.0,4.0,3.7,3.7,3.7,3.7,SPAN,4.0,4.0,,,,,,,
200310.0,Female,Resident,5.0,I,5.0,15.0,HY,NYY,150.0,GYY,151.0,GYY,151.0,GYY,151.0,200710.0,BA,College of Liberal Arts,ENGL - English,,YES,YES,B,College of Health & Human Sci,Nursing,66.0,163.0,450.0,430.0,,880.0,,,,2.3,2.3,2.3,2.3,2.7,2.7,SPAN,2.7,2.7,,,,,,,
200310.0,Female,Resident,5.0,I,4.0,14.0,HY,NNN,140.0,GNN,141.0,GNN,141.0,GNN,141.0,200710.0,BA,College of Health & Human Sci,PSY - Psychology,,NO,NO,B,College of Health & Human Sci,Psychology,54.0,294.0,450.0,450.0,,900.0,,,,2.7,2.7,2.3,2.3,2.0,2.0,SPAN,3.7,3.7,,,,,,,
200510.0,Female,Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200820.0,BS,College of Health & Human Sci,GNHS - General Health Sciences,,NO,NO,B,College of Health & Human Sci,General Health Sciences,62.0,,460.0,490.0,,950.0,,,,3.7,3.7,3.7,3.7,3.3,3.3,M,3.7,3.7,,,,,,,
200510.0,Female,Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200820.0,BS,College of Health & Human Sci,"YAFM - Youth, Adult & Family Services",,NO,NO,B,College of Health & Human Sci,ECE and Exceptional Needs,42.0,125.0,460.0,420.0,,880.0,,,,2.3,2.3,1.7,1.7,2.0,2.0,SPAN,3.0,3.0,,,,,,,
200610.0,Female,Resident,5.0,I,4.0,14.0,HY,NNN,140.0,GNN,141.0,GNN,141.0,GNN,141.0,201010.0,BS,College of Health & Human Sci,HTMT - Hospitality & Tourism Mgmt,,NO,NO,B,College of Health & Human Sci,Hospitality & Tourism Mgmt,77.0,100.0,460.0,600.0,,1060.0,,,,3.7,3.7,2.0,2.0,3.0,3.0,SPAN,4.0,4.0,,,,,,,
200710.0,Male,Resident,5.0,I,4.0,14.0,HY,NNN,140.0,GNN,141.0,GNN,141.0,GNN,141.0,201120.0,BS,College of Health & Human Sci,SELL - Selling & Sales Management,,NO,NO,B,College of Health & Human Sci,Selling & Sales Management,,,460.0,520.0,440.0,980.0,1420.0,,,3.7,3.7,3.7,3.7,3.7,3.7,SPAN,4.0,4.0,,,,,,,
200110.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,General health sciences,,,470.0,590.0,,1060.0,,,,3.3,3.3,3.0,3.0,3.3,3.3,SPAN,3.3,3.3,,,,,,,
200310.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Foods & Nutrition in Business,90.0,68.0,470.0,450.0,,920.0,,,,3.7,3.7,3.0,3.0,3.0,3.0,SPAN,3.7,3.7,,,,,,,
200610.0,Female,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Retail Management,94.0,371.0,470.0,510.0,,980.0,,,,4.0,4.0,2.3,2.3,3.3,3.3,SPAN,3.7,3.7,,,,,,,
200410.0,Female,Resident,4.0,I,2.0,12.0,HY,GYY,121.0,GYY,121.0,GYY,121.0,GYY,121.0,200720.0,BA,College of Education,EDTB - Elementary Education,,YES,YES,B,College of Health & Human Sci,Nursing,70.0,414.0,470.0,550.0,,1020.0,,,,3.3,3.3,2.7,2.7,3.0,3.0,FREN,4.0,4.0,,,,,,,
200610.0,Female,Non-Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200920.0,BS,College of Health & Human Sci,HTMT - Hospitality & Tourism Mgmt,,NO,NO,B,College of Health & Human Sci,Hospitality & Tourism Mgmt,85.0,173.0,470.0,560.0,,1030.0,,,,3.3,3.3,3.7,3.7,4.0,4.0,SPAN,3.3,3.3,,,,,,,
200710.0,Female,Resident,4.0,I,5.0,15.0,HY,GYY,151.0,GYY,151.0,GYY,151.0,GYY,151.0,201030.0,BA,College of Liberal Arts,LAWS - Law and Society,,YES,YES,B,College of Health & Human Sci,Psychology,89.0,176.0,470.0,480.0,440.0,950.0,1390.0,,,4.0,4.0,3.3,3.3,3.3,3.3,SPAN,3.7,3.7,,,,,,,
200310.0,Female,Non-Resident,6.0,I,4.0,14.0,HY,NNY,140.0,NNY,140.0,GNY,141.0,GNY,141.0,200810.0,BS,College of Health & Human Sci,"YAFM - Youth, Adult & Family Services",,NO,YES,B,College of Health & Human Sci,Psychology,67.0,150.0,470.0,340.0,,810.0,,,,3.0,3.0,2.7,2.7,3.0,3.0,FREN,3.0,3.0,,,,,,,
200510.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Psychology,69.0,230.0,480.0,580.0,,1060.0,,,,3.3,3.3,2.0,2.0,2.0,2.0,FREN,3.3,3.3,,,,,,,
200710.0,Female,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Pre Athletic Training,,,480.0,440.0,500.0,920.0,1420.0,,,3.0,3.0,2.7,2.7,2.7,2.7,SPAN,3.3,3.3,,,,,,,
200310.0,Female,Resident,4.0,I,4.0,14.0,HY,GNY,141.0,GNY,141.0,GNY,141.0,GNY,141.0,200620.0,BS,College of Health & Human Sci,GNHS - General Health Sciences,,NO,YES,B,College of Health & Human Sci,Pre Pharmacy,72.0,542.0,480.0,470.0,,950.0,,,,3.0,3.0,2.7,2.7,3.7,3.7,SPAN,3.0,3.0,,,,,,,
200310.0,Female,Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200620.0,BS,College of Health & Human Sci,HTMT - Hospitality & Tourism Mgmt,,NO,NO,B,College of Health & Human Sci,Hospitality & Tourism Mgmt,87.0,112.0,480.0,470.0,,950.0,,,,3.7,3.7,3.3,3.3,3.7,3.7,SPAN,4.0,4.0,,,,,,,
200210.0,Male,Resident,5.0,I,5.0,15.0,HY,NYY,150.0,GYY,151.0,GYY,151.0,GYY,151.0,200610.0,BA,College of Liberal Arts,POL - Political Science,,YES,YES,B,College of Health & Human Sci,General Health Sciences,54.0,298.0,480.0,530.0,,1010.0,,,,3.0,3.0,2.0,2.0,2.3,2.3,SPAN,2.7,2.7,,,,,,,
200210.0,Male,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Pre Pharmacy,,,490.0,390.0,,880.0,,,,3.3,3.3,4.0,4.0,3.7,3.7,,3.7,3.7,,,,,,,
200310.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Psychology,92.0,439.0,490.0,520.0,,1010.0,,,,3.7,3.7,3.3,3.3,3.7,3.7,SPAN,4.0,4.0,,,,,,,
200310.0,Male,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Psychology,20.0,568.0,490.0,550.0,,1040.0,,,,2.0,2.0,1.3,1.3,2.0,2.0,SPAN,3.7,3.7,,,,,,,
200610.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Nursing,,,490.0,620.0,,1110.0,,,,3.3,3.3,3.7,3.7,3.3,3.3,FREN,3.7,3.7,,,,,,,
200610.0,Female,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Pre Athletic Training,18.0,716.0,490.0,520.0,,1010.0,,,,3.0,3.0,1.3,1.3,2.7,2.7,SPAN,2.7,2.7,,,,,,,
200710.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Retail Management,52.0,402.0,490.0,430.0,450.0,920.0,1370.0,,,3.3,3.3,3.0,3.0,2.7,2.7,SPAN,2.7,2.7,,,,,,,
200510.0,Female,Resident,4.0,I,4.0,14.0,HY,GNY,141.0,GNY,141.0,GNY,141.0,GNY,141.0,200820.0,BS,College of Health & Human Sci,REMG - Retail Management,,NO,YES,B,College of Health & Human Sci,Psychology,80.0,157.0,490.0,420.0,,910.0,,,,3.7,3.7,3.3,3.3,3.3,3.3,SPAN,3.0,3.0,,,,,,,
200410.0,Female,Non-Resident,5.0,I,4.0,14.0,HY,NNY,140.0,GNY,141.0,GNY,141.0,GNY,141.0,200810.0,BS,College of Health & Human Sci,HTMT - Hospitality & Tourism Mgmt,,NO,YES,B,College of Health & Human Sci,General Health Sciences,65.0,419.0,490.0,400.0,,890.0,,,,2.7,2.7,3.0,3.0,2.7,2.7,SPAN,4.0,4.0,,,,,,,
200510.0,Male,Resident,6.0,I,5.0,15.0,HY,NYY,150.0,NYY,150.0,GYY,151.0,GYY,151.0,201020.0,BA,College of Liberal Arts,LAWS - Law and Society,,YES,YES,B,College of Health & Human Sci,Psychology,60.0,198.0,490.0,510.0,,1000.0,,,,3.3,3.3,2.0,2.0,2.3,2.3,SPAN,2.7,2.7,,,,,,,
200310.0,Male,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Psychology,71.0,282.0,500.0,420.0,,920.0,,,,2.7,2.7,2.7,2.7,3.0,3.0,SPAN,2.3,2.3,,,,,,,
200510.0,Male,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Hospitality & Tourism Mgmt,65.0,235.0,500.0,510.0,,1010.0,,,,3.0,3.0,3.0,3.0,2.0,2.0,SPAN,2.0,2.0,,,,,,,
200610.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Psychology,50.0,372.0,500.0,510.0,,1010.0,,,,3.0,3.0,2.7,2.7,2.7,2.7,SPAN,3.3,3.3,,,,,,,
200710.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Psychology,71.0,314.0,500.0,450.0,410.0,950.0,1360.0,,,3.0,3.0,2.7,2.7,3.0,3.0,SPAN,4.0,4.0,,,,,,,
200410.0,Female,Non-Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200710.0,BA,College of Health & Human Sci,PSY - Psychology,Honors Program in Liberal Arts,NO,NO,B,College of Health & Human Sci,Psychology,,,500.0,600.0,,1100.0,,,,3.0,3.0,3.0,3.0,3.3,3.3,SPAN,3.3,3.3,,,,,,,
200510.0,Female,Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200820.0,BA,College of Health & Human Sci,PSY - Psychology,,NO,NO,B,College of Health & Human Sci,Psychology,93.0,431.0,500.0,470.0,,970.0,,,,4.0,4.0,4.0,4.0,4.0,4.0,JAPN,4.0,4.0,,,,,,,
200110.0,Male,Resident,5.0,I,9.0,19.0,HY,NYY,190.0,GYY,191.0,GYY,191.0,GYY,191.0,200520.0,BS,College of Technology,CGTC - Computer Graphics Tech,,YES,YES,B,College of Health & Human Sci,Pre-pharmacy,74.0,191.0,500.0,540.0,,1040.0,,,,2.7,2.7,3.0,3.0,3.3,3.3,SPAN,3.3,3.3,,,,,,,
200610.0,Female,Resident,5.0,I,5.0,15.0,HY,NNY,150.0,GNY,151.0,GNY,151.0,GNY,151.0,201010.0,BA,College of Liberal Arts,FITN - Health & Fitness,,NO,YES,B,College of Health & Human Sci,Psychology,70.0,477.0,500.0,530.0,,1030.0,,,,3.0,3.0,2.7,2.7,3.3,3.3,FREN,2.7,2.7,,,,,,,
200210.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Pre Pharmacy,75.0,498.0,510.0,470.0,,980.0,,,,3.3,3.3,3.0,3.0,3.0,3.0,SPAN,3.7,3.7,,,,,,,
200410.0,Female,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Psychology,66.0,436.0,510.0,450.0,,960.0,,,,3.3,3.3,3.3,3.3,3.7,3.7,FREN,3.7,3.7,,,,,,,
200510.0,Male,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Pre Athletic Training,45.0,101.0,510.0,390.0,,900.0,,,,2.3,2.3,3.7,3.7,2.7,2.7,SPAN,3.7,3.7,,,,,,,
200510.0,Female,Non-Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Psychology,82.0,229.0,510.0,570.0,,1080.0,,,,3.7,3.7,3.3,3.3,3.7,3.7,SPAN,3.7,3.7,,,,,,,
200710.0,Female,Non-Resident,3.0,I,5.0,15.0,HY,GYY,151.0,GYY,151.0,GYY,151.0,GYY,151.0,200920.0,BA,College of Liberal Arts,POL - Political Science,,YES,YES,B,College of Health & Human Sci,Psychology,33.0,116.0,510.0,460.0,470.0,970.0,1440.0,,,3.0,3.0,3.0,3.0,3.3,3.3,FREN,2.3,2.3,,,,,,,
200210.0,Female,Resident,4.0,I,5.0,15.0,HY,GYY,151.0,GYY,151.0,GYY,151.0,GYY,151.0,200520.0,BA,College of Liberal Arts,CMGN - General Communication,,YES,YES,B,College of Health & Human Sci,General Health Sciences,88.0,231.0,510.0,590.0,,1100.0,,,,3.0,3.0,3.3,3.3,2.7,2.7,LATN,3.7,3.7,,,,,,,
200310.0,Female,Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200620.0,BS,College of Health & Human Sci,NRS - Nursing,,NO,NO,B,College of Health & Human Sci,Nursing,80.0,438.0,510.0,450.0,,960.0,,,,3.0,3.0,2.3,2.3,3.0,3.0,SPAN,4.0,4.0,,,,,,,
200410.0,Female,Resident,4.0,I,4.0,14.0,HY,GNY,141.0,GNY,141.0,GNY,141.0,GNY,141.0,200720.0,BS,College of Health & Human Sci,"YAFM - Youth, Adult & Family Services",,NO,YES,B,College of Health & Human Sci,Psychology,52.0,75.0,510.0,460.0,,970.0,,,,2.7,2.7,3.0,3.0,2.7,2.7,SPAN,2.7,2.7,,,,,,,
200510.0,Female,Non-Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200810.0,BS,College of Health & Human Sci,HTMT - Hospitality & Tourism Mgmt,,NO,NO,B,College of Health & Human Sci,Hospitality & Tourism Mgmt,54.0,59.0,510.0,510.0,,1020.0,,,,2.7,2.7,3.0,3.0,2.3,2.3,FREN,2.3,2.3,,,,,,,
200710.0,Female,Resident,4.0,I,4.0,14.0,HY,GNY,141.0,GNY,141.0,GNY,141.0,GNY,141.0,201020.0,BS,College of Health & Human Sci,REMG - Retail Management,,NO,YES,B,College of Health & Human Sci,Apparel Design & Tech,85.0,157.0,510.0,540.0,460.0,1050.0,1510.0,,,3.7,3.7,3.0,3.0,3.3,3.3,SPAN,4.0,4.0,,,,,,,
200210.0,Male,Resident,6.0,I,9.0,19.0,HY,NYY,190.0,NYY,190.0,GYY,191.0,GYY,191.0,200720.0,BS,College of Technology,METC - Mechanical Engr Technology,,YES,YES,B,College of Health & Human Sci,Pre Pharmacy,79.0,149.0,510.0,540.0,,1050.0,,,,3.3,3.3,3.0,3.0,3.0,3.0,SPAN,3.3,3.3,,,,,,,
200410.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Pre Pharmacy,47.0,,520.0,420.0,,940.0,,,,2.3,2.3,3.3,3.3,3.3,3.3,SPAN,2.3,2.3,,,,,,,
200610.0,Female,Resident,0.0,I,4.0,14.0,HY,N,140.0,N,140.0,N,140.0,N,140.0,,,,,,,,B,College of Health & Human Sci,Nursing,54.0,372.0,520.0,520.0,,1040.0,,,,2.7,2.7,2.7,2.7,2.7,2.7,SPAN,4.0,4.0,,,,,,,
200310.0,Male,Resident,4.0,I,5.0,15.0,HY,GYY,151.0,GYY,151.0,GYY,151.0,GYY,151.0,200630.0,BA,College of Liberal Arts,HIST - History,,YES,YES,B,College of Health & Human Sci,Nursing,59.0,442.0,520.0,470.0,,990.0,,,,2.7,2.7,2.7,2.7,1.7,1.7,SPAN,2.0,2.0,,,,,,,
200510.0,Male,Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200820.0,BA,College of Health & Human Sci,PSY - Psychology,,NO,NO,B,College of Health & Human Sci,Psychology,90.0,727.0,520.0,550.0,,1070.0,,,,3.0,3.0,3.3,3.3,3.7,3.7,SPAN,3.7,3.7,,,,,,,
200610.0,Female,Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,200920.0,BS,College of Health & Human Sci,NRS - Nursing,,NO,NO,B,College of Health & Human Sci,Nursing,59.0,353.0,520.0,560.0,,1080.0,,,,3.3,3.3,2.7,2.7,2.7,2.7,SPAN,2.3,2.3,,,,,,,
200710.0,Female,Non-Resident,4.0,I,4.0,14.0,HY,GNN,141.0,GNN,141.0,GNN,141.0,GNN,141.0,201020.0,BS,College of Health & Human Sci,HTMT - Hospitality & Tourism Mgmt,,NO,NO,B,College of Health & Human Sci,Hospitality & Tourism Mgmt,,,520.0,510.0,540.0,1030.0,1570.0,,,3.3,3.3,3.3,3.3,3.0,3.0,SPAN,3.3,3.3,,,,,,,
